study_id,first_name,middle_name,last_name,suffix,height,member,birth_date
S-1322,Roger,Kimberly,Williams,Jr.,163.5,0,1942-03-24
S-1323,Nicholas,Mark,King,Jr.,175.7,1,1946-12-28
S-1324,Sherri,Justin,Joyce,PhD,181.0,0,1940-05-25
S-1325,Jose,Alexander,Thompson,MD,180.7,0,1945-10-11
S-1326,Kirk,Jaime,Taylor,MD,165.4,0,1949-06-10
S-1327,Nancy,Kathleen,Garrett,DVM,176.5,1,1940-08-14
S-1328,Christopher,Summer,Terrell,DDS,179.6,0,1949-04-03
S-1329,Kimberly,Jonathan,Hall,DDS,184.4,0,1943-11-01
S-1330,Luke,Eric,Chan,Jr.,181.4,0,1940-04-27
S-1331,Charles,Ronnie,Fry,MD,172.1,1,1942-08-20
S-1332,Stephen,David,Cole,Jr.,172.8,1,1940-05-11
S-1333,Timothy,Karen,Pacheco,DDS,164.9,1,1941-04-14
S-1334,Jessica,Pamela,Graham,PhD,175.7,1,1944-03-15
S-1335,Amanda,Katie,Weaver,DVM,167.6,0,1949-06-04
S-1336,Tiffany,Fred,Sanchez,Jr.,185.3,1,1947-11-27
S-1337,Matthew,Dennis,Hawkins,DVM,181.0,0,1941-12-06
S-1338,Victoria,Jeffrey,Lee,DVM,179.6,0,1944-04-14
S-1339,Nathan,Cindy,Harris,DDS,178.4,0,1949-10-02
S-1340,Douglas,Dylan,Martinez,Jr.,181.6,1,1947-03-09
S-1341,Karen,Riley,Anderson,Jr.,174.7,0,1949-01-01
S-1342,Barbara,Jake,Cox,Jr.,179.6,0,1949-04-08
S-1343,Kathryn,Tara,Anderson,MD,184.5,0,1944-12-20
S-1344,Samuel,Meredith,Rush,II,174.9,0,1940-12-03
S-1345,Kristin,Denise,Valentine,MD,182.2,0,1941-11-19
S-1346,Tina,Morgan,Boyd,DDS,172.8,1,1941-09-25
S-1347,Jessica,Jocelyn,Brooks,PhD,165.8,1,1947-08-24
S-1348,Richard,Ryan,Peterson,DVM,178.7,0,1941-01-11
S-1349,April,Casey,Davis,DDS,181.4,0,1943-01-19
S-1350,Christopher,Sean,Anderson,MD,168.8,0,1947-05-19
S-1351,Scott,Jose,Gonzalez,PhD,167.5,0,1944-10-16
S-1352,Amy,Clarence,Dixon,Jr.,182.9,1,1946-08-12
S-1353,Nicole,Carlos,King,Jr.,178.1,1,1949-06-23
S-1354,Lindsey,Shawn,Buck,MD,178.3,0,1943-03-10
S-1355,Brian,Sarah,Henry,DDS,182.4,0,1945-07-11
S-1356,Thomas,David,Fields,Jr.,165.5,0,1944-07-31
S-1357,Susan,Jessica,Bell,MD,176.0,1,1943-04-24
S-1358,Catherine,Andrew,Rose,DVM,170.1,0,1948-06-04
S-1359,Natalie,Elizabeth,Hall,DDS,173.2,1,1941-08-09
S-1360,John,Todd,Farmer,Jr.,164.3,0,1946-09-16
S-1361,William,Jeff,Hernandez,MD,180.4,0,1949-03-08
S-1362,Christopher,Sue,Ellis,III,182.1,1,1947-06-16
S-1363,Keith,Stuart,Davis,DDS,162.7,1,1948-06-14
S-1364,Michael,Bailey,Rose,DDS,170.9,0,1944-03-14
S-1365,Kenneth,Heather,Johnson,PhD,169.5,0,1942-12-28
S-1366,Eugene,Darren,Dudley,DVM,166.1,0,1942-01-24
S-1367,Chad,Sara,Warren,DDS,184.7,1,1949-07-04
S-1368,Debbie,Cassie,Anderson,DDS,176.9,0,1944-12-24
S-1369,Patrick,James,Mullins,MD,186.6,1,1948-11-10
S-1370,David,Kyle,Bailey,PhD,172.3,1,1941-02-01
S-1371,William,Cheryl,Hunt,Jr.,180.5,1,1944-05-24
S-1372,Devin,Laura,Williams,DVM,179.8,0,1941-02-14
S-1373,Virginia,Joseph,Newman,MD,170.7,0,1948-12-30
S-1374,Bryce,William,Wall,DDS,163.7,1,1942-04-09
S-1375,Stephen,Lisa,Collins,DVM,166.3,0,1946-09-01
S-1376,Caleb,Marcus,Meza,II,171.9,1,1948-12-02
S-1377,Christopher,Jeffery,Fields,MD,173.1,1,1947-10-06
S-1378,Kara,Jeffrey,Morrow,Jr.,177.8,1,1940-07-10
S-1379,Terri,William,Jenkins,DDS,175.3,0,1940-11-21
S-1380,Luis,Jennifer,Guzman,MD,173.5,0,1945-11-05
S-1381,Roger,Nicolas,Black,PhD,173.7,0,1945-03-09
S-1382,Karina,Heather,Meyer,DVM,179.8,1,1944-05-17
S-1383,Andrew,Terri,Cantu,DVM,181.0,1,1946-01-12
S-1384,Jessica,Kristin,West,IV,168.8,0,1948-05-03
S-1385,Dana,Diana,Montoya,DDS,173.0,1,1949-10-24
S-1386,Scott,Joseph,Hoover,Jr.,187.1,1,1948-12-03
S-1387,Paul,Ricardo,Morgan,DVM,172.6,0,1941-03-03
S-1388,Cindy,Christopher,Gallagher,MD,171.6,1,1945-03-30
S-1389,John,Amanda,Brown,Jr.,172.1,0,1943-04-17
S-1390,Carly,Samantha,King,MD,173.6,0,1948-02-19
S-1391,Cynthia,Matthew,Barrett,DVM,170.4,0,1945-03-07
S-1392,Terri,Renee,Kaiser,PhD,171.8,1,1943-05-22
S-1393,Mary,Michael,Keller,DDS,160.7,0,1944-04-10
S-1394,Stacey,Kurt,Williams,MD,188.1,1,1948-09-01
S-1395,Jeffrey,Cynthia,Davis,Jr.,175.7,1,1942-12-16
S-1396,David,Julia,Singleton,DDS,177.2,0,1947-08-02
S-1397,Michael,Jennifer,Brown,DDS,172.0,0,1946-08-14
S-1398,Tyler,Melinda,Jackson,MD,164.5,1,1943-09-13
S-1399,Nathaniel,David,Bradley,DDS,172.7,0,1942-01-27
S-1400,Jacob,Mark,Wright,Jr.,186.8,0,1941-11-26
S-1401,Tiffany,Jacob,Schwartz,MD,174.0,1,1941-10-02
S-1402,Virginia,John,Johnson,Jr.,181.4,1,1942-09-27
S-1403,Timothy,Michael,Taylor,II,184.3,1,1947-04-03
S-1404,Zachary,Sean,Washington,MD,183.0,1,1942-10-17
S-1405,Maria,Roger,Lee,V,176.9,1,1943-06-17
S-1406,Ryan,Douglas,Sanchez,MD,174.2,1,1943-07-27
S-1407,Richard,Ryan,Duncan,MD,179.8,1,1942-08-25
S-1408,Ashley,Angela,Bell,MD,176.9,0,1941-01-31
S-1409,Shannon,William,Lawson,Jr.,179.8,0,1947-11-11
S-1410,Sharon,Mary,Sweeney,DDS,171.7,0,1946-02-19
S-1411,Curtis,Lori,Gentry,Jr.,165.2,1,1948-02-03
S-1412,Kayla,Jacob,Whitehead,DDS,170.5,0,1949-08-11
S-1413,Antonio,Sarah,Hayes,Jr.,165.9,1,1945-03-17
S-1414,Julie,Rachel,Hunter,MD,174.4,1,1948-10-31
S-1415,Brandon,Kevin,Gray,Jr.,170.7,0,1949-04-06
S-1416,Natasha,Michael,Perez,Jr.,182.4,0,1948-08-23
S-1417,TEST,,PATIENT,,182.3,1,1840-12-31
S-1418,Jessica,Charles,Fox,MD,173.7,1,1944-07-26
S-1419,Jonathan,Emily,Collins,MD,173.2,0,1945-01-02
S-1420,Lisa,Tiffany,Robinson,DDS,166.9,0,1943-09-19
S-1421,Thomas,Justin,Andrews,Jr.,180.0,0,1945-05-12
S-1422,Molly,Julie,Wallace,DDS,180.7,0,1948-07-06
S-1423,James,William,Cole,MD,187.2,0,1940-05-14
S-1424,Keith,Cynthia,Hamilton,III,162.0,1,1940-02-16
S-1425,Benjamin,Morgan,Mcguire,DVM,171.8,Y,1945-08-14
S-1426,Jeremy,Terry,Woods,DDS,178.3,0,1948-10-24
S-1427,Emily,Cheryl,Floyd,DVM,171.9,0,1940-05-01
S-1428,Wendy,Madison,Spencer,DVM,171.3,1,1942-02-03
S-1429,Cynthia,Jessica,Lopez,DVM,182.1,1,1943-09-05
S-1430,Nicole,Kathryn,Smith,MD,180.7,0,1940-12-09
S-1431,Julian,Nathan,Lopez,MD,160.8,0,1944-10-10
S-1432,Patricia,Matthew,King,DDS,178.7,1,1941-10-28
S-1433,Sherri,Christopher,Jones,PhD,180.1,0,1944-07-25
S-1434,Joseph,Tyler,Benson,DDS,182.0,0,1946-09-24
S-1435,Albert,Jennifer,Roberts,Jr.,170.8,0,1945-09-30
S-1436,Christopher,Colleen,Ramirez,DDS,155.6,0,1946-12-11
S-1437,Nancy,Jared,Marshall,DDS,186.1,1,1946-08-08
S-1438,Mary,Misty,Peterson,MD,171.3,0,1946-05-21
S-1439,Shelby,Richard,Franklin,MD,169.9,0,1941-03-30
S-1440,Toni,Emily,Davis,MD,174.3,0,1945-04-19
S-1441,Debra,Kaylee,Torres,DDS,174.4,0,1946-12-10
S-1442,Christian,April,Garza,MD,178.2,0,1941-11-17
S-1443,Tammy,Jennifer,Tucker,DDS,179.0,1,1942-08-10
S-1444,Elizabeth,Shirley,Meadows,MD,180.9,0,1942-03-16
S-1445,Linda,David,Cortez,DVM,184.7,1,1946-10-04
S-1446,Heather,Blake,Moore,MD,174.1,1,1948-07-17
S-1447,Jonathan,Danielle,Stevens,PhD,169.7,1,1944-07-18
S-1448,Gregory,Ashley,Lee,DDS,167.6,1,1940-05-03
S-1449,Patricia,Tiffany,Wolf,Jr.,182.8,0,1941-11-24
S-1450,Steven,John,Barnes,DDS,181.8,0,1940-07-07
S-1451,Maria,Arthur,Wagner,PhD,172.7,1,1943-02-27
S-1452,Willie,Connie,Fritz,MD,180.1,0,1948-10-08
S-1453,Carrie,Yvonne,Jimenez,Jr.,171.0,0,1940-04-08
S-1454,Brian,Joseph,Trujillo,MD,175.0,1,1942-10-27
S-1455,Edward,Christine,Thompson,MD,176.8,1,1948-05-17
S-1456,Shelby,Brenda,Martin,II,178.5,1,1948-11-06
S-1457,Donna,Rebecca,White,PhD,179.1,1,1944-09-07
S-1458,Sara,Destiny,Price,PhD,166.1,0,1946-10-20
S-1459,Julie,Troy,Ortega,MD,173.1,0,1942-07-24
S-1460,Tyler,Pamela,Miller,III,161.4,1,1940-08-21
S-1461,Margaret,Taylor,Wong,MD,182.9,0,1945-08-15
S-1462,Michael,Timothy,Holland,Jr.,184.0,0,1947-01-18
S-1463,Christopher,Bailey,Wiggins,Jr.,172.2,0,1943-05-13
S-1464,Thomas,Brandon,Gill,MD,172.8,1,1942-02-05
S-1465,Andrew,Manuel,Moore,PhD,175.5,0,1947-04-01
S-1466,Travis,Kelly,Mcintosh,MD,179.3,1,1948-11-30
S-1467,Heather,Clarence,Watson,MD,168.9,1,1946-10-12
S-1468,Mark,Kyle,Gardner,DVM,178.9,1,1949-08-07
S-1469,Scott,Henry,Davidson,III,173.0,0,1948-03-03
S-1470,Kenneth,Brandi,Kim,DVM,178.2,0,1940-08-31
S-1471,Brenda,Jeffrey,Miller,MD,185.7,1,1949-01-31
S-1472,Kyle,Megan,Smith,PhD,172.2,0,1944-01-10
S-1473,David,Justin,Roberts,Jr.,183.7,0,1947-01-18
S-1474,Thomas,Katherine,Moore,PhD,165.5,1,1942-08-04
S-1475,Cody,Danielle,Byrd,DDS,181.8,0,1948-07-30
S-1476,Melissa,Rebecca,Allen,DDS,163.5,0,1945-04-30
S-1477,Heather,Bernard,Martinez,DVM,176.0,0,1941-11-30
S-1478,Kevin,Rebecca,Page,Jr.,179.5,0,1942-03-28
S-1479,Maurice,Sarah,Robinson,MD,153.4,0,1946-05-14
S-1480,Jeffrey,Samantha,Rice,Jr.,169.2,1,1942-08-08
S-1481,Timothy,Jean,Gutierrez,PhD,182.9,0,1942-09-30
S-1482,Jennifer,Martin,Lucas,MD,184.1,1,1946-12-30
S-1483,David,Jason,Gonzales,IV,174.2,0,1943-09-06
S-1484,Vanessa,Danny,Boyd,DVM,170.5,1,1949-10-23
S-1485,Chad,Edwin,Bishop,MD,176.3,1,1948-01-03
S-1486,Ian,Dawn,Lee,Jr.,176.4,0,1942-11-20
S-1487,Zachary,Cindy,Washington,MD,182.2,0,1946-12-20
S-1488,Melissa,Kevin,Davis,Jr.,161.9,0,1942-05-18
S-1489,Betty,Robert,Rodriguez,MD,173.3,1,1947-10-05
S-1490,Kyle,Joshua,Dawson,Jr.,173.9,1,1946-04-21
S-1491,Thomas,Amy,Hays,Jr.,169.3,1,1947-02-25
S-1492,William,Linda,Glass,PhD,176.6,0,1941-05-07
S-1493,Nathaniel,Laura,Ortiz,Jr.,163.3,1,1940-04-20
S-1494,Jaime,David,Mcconnell,II,179.9,0,1941-08-30
S-1495,Sandra,Eric,Erickson,Jr.,173.3,0,1947-01-21
S-1496,Sylvia,Steve,Reed,PhD,169.4,1,1940-10-12
S-1497,Walter,Anthony,Johnson,MD,178.4,0,1947-01-15
S-1498,Stephanie,John,Donovan,Jr.,170.1,0,1947-12-10
S-1499,Angela,Alexa,Williams,DDS,173.2,1,1943-09-29
S-1500,Samantha,Devin,Garcia,DDS,175.0,1,1940-03-04
S-1501,Jason,Sherry,Wright,Jr.,178.6,1,1943-02-09
S-1502,Melissa,Debra,Hall,Jr.,178.3,1,1942-04-11
S-1503,Teresa,Ricardo,Cooper,PhD,181.4,0,1949-06-01
S-1504,Christina,David,Olson,Jr.,177.7,1,1949-10-16
S-1505,Pamela,Tracy,White,Jr.,184.7,0,1943-09-09
S-1506,Blake,Teresa,Vincent,DVM,168.8,0,1948-04-23
S-1507,Melissa,Alexandra,Smith,MD,168.3,1,1945-07-12
S-1508,Barry,Samuel,Hill,II,168.6,0,1944-05-10
S-1509,Wendy,Kim,Miller,PhD,183.7,0,1947-12-09
S-1510,Matthew,Tanya,Hudson,MD,169.7,1,1942-07-19
S-1511,Pedro,Sue,Smith,Jr.,168.1,0,1949-12-18
S-1512,Jonathon,Desiree,Newton,DDS,178.3,0,1945-04-20
S-1513,Ruben,Richard,Gaines,MD,175.4,0,1943-03-09
S-1514,Nicholas,Julie,Perez,PhD,178.8,1,1945-08-08
S-1515,Kimberly,Jennifer,Patterson,MD,181.4,0,1945-10-19
S-1516,Blake,Robert,Ramirez,Jr.,172.9,1,1945-11-19
S-1517,Dan,James,Lopez,MD,180.2,0,1945-05-19
S-1518,Melissa,Eileen,Maxwell,PhD,168.6,1,1941-07-20
S-1519,Jonathan,Lisa,Braun,DDS,182.2,1,1945-11-18
S-1520,Dawn,Maria,Brown,PhD,162.4,N,1941-01-11
S-1521,Rachel,David,George,Jr.,177.6,0,1942-12-09
S-1522,Darryl,Robert,Young,Jr.,162.2,1,1940-02-08
S-1523,Dylan,Logan,Brown,Jr.,178.8,0,1948-02-06
S-1524,Marvin,Debra,Goodwin,DDS,166.7,0,1949-01-21
S-1525,TEST,,PATIENT,,192.3,1,1840-12-31
S-1526,Colleen,Sarah,Patton,DVM,171.0,1,1945-09-08
S-1527,Kara,Gary,Walter,MD,168.2,0,1949-03-06
S-1528,Randy,Sarah,Hernandez,DDS,180.0,1,1943-12-05
S-1529,Daniel,Marie,Wise,MD,185.6,1,1945-10-28
S-1530,Stephanie,Brooke,Allen,DDS,164.0,0,1949-04-20
S-1531,Matthew,Gregory,Weeks,DDS,178.9,1,1946-06-27
S-1532,Jacqueline,Travis,York,DDS,181.2,0,1944-09-24
S-1533,Anthony,Maria,Alvarado,DVM,171.8,1,1949-01-14
S-1534,Jennifer,Tara,Smith,DDS,187.9,1,1941-10-20
S-1535,Peter,Tonya,Saunders,DDS,175.5,1,1945-07-18
S-1536,Victor,Alexander,Smith,III,176.2,0,1943-05-29
S-1537,Michelle,Megan,Brown,DDS,170.6,1,1948-12-07
S-1538,Lisa,Erin,Woodward,Jr.,193.4,0,1944-02-03
S-1539,Michael,Corey,Johnson,MD,181.6,1,1943-05-26
S-1540,Rose,Nicole,Huber,IV,169.2,0,1942-11-21
S-1541,Casey,Krista,Nguyen,Jr.,181.2,1,1947-05-16
S-1542,Gregory,Frances,Wade,Jr.,186.7,1,1940-02-04
S-1543,Ashley,Christian,Lewis,DVM,178.2,0,1946-07-24
S-1544,Thomas,Sara,Hernandez,Jr.,169.7,0,1945-01-26
S-1545,Melissa,Heather,Dixon,PhD,163.3,1,1943-09-28
S-1546,Lisa,Robert,Kennedy,DDS,174.1,0,1948-09-30
S-1547,Angela,Peter,Bell,PhD,166.2,1,1944-10-21
S-1548,Chad,Melanie,Smith,Jr.,184.8,1,1944-07-16
S-1549,Brittany,Steven,Thomas,DDS,178.9,0,1944-01-18
S-1550,Chad,Larry,Charles,MD,187.2,1,1940-03-16
S-1551,Brittney,Shelly,Romero,Jr.,165.7,0,1946-03-13
S-1552,Karen,Meredith,Gordon,Jr.,183.3,1,1945-10-30
S-1553,Laura,Jasmine,Howard,Jr.,177.7,0,1945-11-13
S-1554,Samantha,Charles,Parsons,DDS,177.4,1,1945-01-15
S-1555,Nicholas,Amanda,Walker,DVM,174.4,0,1940-02-05
S-1556,Terri,Alexandra,Schwartz,Jr.,180.5,0,1949-01-04
S-1557,Christopher,James,Bray,MD,178.4,0,1940-07-06
S-1558,Michael,Jacqueline,Dunn,Jr.,178.4,1,1942-04-09
S-1559,Nicole,Matthew,Baldwin,PhD,168.3,1,1946-10-19
S-1560,Todd,Heather,Smith,MD,177.5,1,1944-10-11
S-1561,Hunter,Linda,Jordan,Jr.,178.2,1,1949-08-16
S-1562,Jason,Cody,Bates,II,161.0,0,1943-01-17
S-1563,Heather,Jamie,Landry,DVM,174.3,0,1942-08-22
S-1564,Marcus,Paige,Lopez,DDS,180.9,0,1940-12-06
S-1565,John,Angela,Johnson,Jr.,165.9,1,1946-04-05
S-1566,Caroline,Stephanie,Anderson,MD,164.0,1,1942-01-18
S-1567,Jared,Stephen,Long,MD,169.2,1,1944-09-06
S-1568,Heather,Rebecca,Decker,Jr.,174.2,0,1940-09-09
S-1569,Christopher,Zachary,Hendrix,Jr.,168.7,0,1947-07-23
S-1570,Michele,Monica,Valentine,MD,165.4,1,1949-11-21
S-1571,Amanda,Maxwell,Fox,DDS,171.8,0,1940-03-07
S-1572,Sara,Ernest,Harper,MD,181.6,1,1947-12-21
S-1573,Sandra,Kaitlyn,Dawson,DDS,173.5,0,1949-12-02
S-1574,Sarah,Amber,Mitchell,Jr.,182.3,1,1943-10-09
S-1575,Patrick,Charles,Bell,II,164.2,0,1941-04-06
S-1576,Tina,Janet,Wise,MD,169.8,1,1945-09-04
S-1577,Shannon,Wayne,Bridges,DDS,181.0,1,1949-07-11
S-1578,Gerald,Luis,Pittman,Jr.,187.3,0,1945-06-28
S-1579,Darlene,Lawrence,Williams,Jr.,172.0,0,1947-12-04
S-1580,Kelly,James,Jones,MD,183.1,0,1944-03-26
S-1581,Eric,Antonio,Duran,Jr.,164.5,1,1948-08-06
S-1582,Tiffany,Regina,Russell,II,179.9,0,1943-03-28
S-1583,Joseph,Colleen,Baker,DDS,176.8,1,1943-10-28
S-1584,Kenneth,Rebekah,Johnson,DVM,190.5,1,1941-03-21
S-1585,Michael,Sherri,Curtis,Jr.,177.4,0,1946-06-23
S-1586,Robert,Theodore,Hicks,PhD,169.2,1,1941-08-15
S-1587,Craig,Mindy,Brown,Jr.,166.8,0,1946-09-28
S-1588,Randall,William,Reynolds,DDS,176.6,1,1947-10-21
S-1589,Travis,Danielle,Stone,DVM,174.7,0,1944-03-15
S-1590,Melinda,Melissa,Riley,PhD,161.4,0,1948-06-27
S-1591,Robert,Christopher,Medina,DDS,182.9,0,1940-07-02
S-1592,Mary,Rachel,Martin,DDS,178.2,0,1944-09-16
S-1593,Jason,Timothy,Byrd,Jr.,161.2,0,1940-01-23
S-1594,Kathryn,Roger,Reed,MD,173.1,0,1942-10-24
S-1595,David,Daniel,Barker,Jr.,167.3,0,1948-03-14
S-1596,Eduardo,Nicole,Hughes,DDS,176.3,0,1940-07-03
S-1597,Jason,Kelly,Frederick,Jr.,178.2,0,1947-03-03
S-1598,Karen,Mallory,Jackson,II,175.4,1,1947-03-16
S-1599,Julia,Gabriel,Sanchez,DVM,169.3,0,1946-09-15
S-1600,Adam,Veronica,Parker,Jr.,183.4,1,1943-12-05
S-1601,Amy,Richard,Dennis,DVM,172.1,0,1947-04-24
S-1602,Michael,Michelle,Johnson,DDS,176.8,1,1943-11-07
S-1603,Sharon,John,Thompson,DVM,173.8,0,1948-05-13
S-1604,Tonya,Mark,Frazier,MD,168.2,0,1949-11-30
S-1605,Joshua,Rebecca,Doyle,DDS,180.0,1,1949-02-24
S-1606,Melanie,John,Horn,MD,167.7,1,1943-09-26
S-1607,Aaron,Michael,Bennett,MD,171.9,0,1949-06-06
S-1608,Andrea,Michelle,Anthony,Jr.,168.7,1,1948-10-17
S-1609,Bethany,Mary,Armstrong,MD,174.7,0,1949-09-03
S-1610,James,Michael,Hernandez,DDS,162.8,1,1941-02-28
S-1611,Amanda,Jennifer,Johnson,MD,176.9,0,1940-03-12
S-1612,Sheri,Carla,Myers,DDS,170.4,0,1946-01-25
S-1613,Linda,Jason,West,Jr.,173.9,0,1942-09-10
S-1614,Thomas,Anthony,White,DDS,164.9,1,1944-09-17
S-1615,Nathan,Kristy,Woods,II,178.5,1,1949-02-22
S-1616,Jennifer,Jennifer,Shaw,Jr.,170.1,0,1947-01-24
S-1617,Jamie,Kenneth,Morales,PhD,193.8,1,1949-05-08
S-1618,Nicole,Leah,Brown,Jr.,165.1,0,1947-12-02
S-1619,Timothy,Jason,Lucero,III,177.8,1,1941-03-07
S-1620,Sara,Teresa,Wilcox,III,167.7,1,1946-06-02
S-1621,Adrian,Shelby,King,DDS,168.5,1,1948-12-15
S-1622,Scott,Kristy,Flowers,Jr.,178.9,0,1942-06-25
S-1623,Alex,Nicole,Martinez,DVM,182.2,1,1947-06-22
S-1624,Kimberly,Matthew,Harris,MD,183.6,0,1947-11-25
S-1625,Garrett,Mike,Anderson,MD,176.8,1,1946-07-19
S-1626,Rachel,Sean,Daugherty,Jr.,168.5,0,1946-04-04
S-1627,Jonathan,Christopher,Wu,MD,175.0,1,1941-08-21
S-1628,Sheila,Yolanda,Sawyer,MD,172.9,0,1944-07-05
S-1629,Robert,Nancy,Montoya,DVM,174.8,1,1946-07-11
S-1630,Monica,James,Anderson,PhD,176.3,0,1947-04-03
S-1631,Brian,Caitlyn,Hernandez,MD,158.2,0,1947-09-17
S-1632,Robert,Karl,Hayden,DDS,176.8,1,1947-11-23
S-1633,Autumn,James,Freeman,DVM,178.8,0,1940-01-03
S-1634,Stephen,Michael,Thompson,DDS,176.9,0,1940-10-08
S-1635,James,Jennifer,Taylor,MD,167.3,1,1947-03-17
S-1636,Laura,Sean,Bowman,MD,175.4,0,1942-02-18
S-1637,Eric,Michael,Terry,PhD,168.3,1,1947-05-24
S-1638,Timothy,William,Best,Jr.,162.4,1,1940-02-23
S-1639,Jennifer,Judith,Diaz,MD,174.0,0,1948-04-29
S-1640,Michael,Stephanie,Coleman,III,175.2,0,1943-12-10
S-1641,Patricia,Jennifer,White,DDS,177.2,1,1945-06-10
S-1642,Steven,Ashley,Moore,MD,160.0,1,1940-10-13
S-1643,Christina,James,Mayo,Jr.,170.5,1,1947-08-20
S-1644,Brittany,Eric,Hughes,MD,166.6,1,1941-12-07
S-1645,Herbert,Ryan,Buck,PhD,172.2,0,1948-12-10
S-1646,Terrance,Christina,Jenkins,MD,183.9,1,1946-03-13
S-1647,Emily,Jeffrey,Jenkins,II,163.0,1,1942-06-01
S-1648,John,Nicole,Garcia,Jr.,165.2,0,1943-03-13
S-1649,Cynthia,Vanessa,Williams,DDS,163.7,0,1942-02-27
S-1650,Danny,Sarah,Pratt,DDS,165.0,0,1943-09-09
S-1651,Charles,Tommy,Whitehead,MD,176.3,1,1948-11-19
S-1652,Lawrence,Tammy,Bell,Jr.,170.6,1,1949-02-05
S-1653,Cheyenne,Dana,Adams,MD,187.2,1,1948-10-01
S-1654,Douglas,Matthew,Evans,MD,179.1,1,1946-12-20
S-1655,Dean,James,Evans,MD,172.7,0,1944-09-27
S-1656,Ryan,Denise,Powell,MD,172.2,1,1941-03-11
S-1657,Edward,Jeffrey,Lyons,Jr.,170.6,1,1941-11-13
S-1658,Jeffrey,Victor,Harris,PhD,187.8,1,1945-06-30
S-1659,Patricia,Kathy,Collins,DDS,165.4,0,1944-11-10
S-1660,Rebecca,Nina,Henry,MD,171.2,0,1945-08-28
S-1661,Gabriella,Brian,Molina,DDS,167.0,1,1948-02-21
S-1662,William,Christopher,Butler,DVM,179.9,0,1944-09-13
S-1663,Mary,Christopher,Burns,DVM,160.3,0,1946-06-17
S-1664,Susan,Richard,Williams,Jr.,165.9,0,1941-08-30
S-1665,Joseph,Maria,Kennedy,PhD,172.5,0,1945-06-18
S-1666,Wendy,Darin,Medina,DDS,182.0,1,1944-08-08
S-1667,Sara,Kevin,Jones,Jr.,171.9,1,1944-04-16
S-1668,Laura,Martin,Durham,DVM,172.3,1,1947-04-27
S-1669,Oscar,Cynthia,Jenkins,III,163.3,0,1942-09-13
S-1670,Darrell,Ann,Hamilton,DVM,175.6,0,1940-05-27
S-1671,James,Adam,Gordon,PhD,175.2,1,1947-11-13
S-1672,Kristin,Erin,Chapman,Jr.,182.3,0,1946-08-30
S-1673,Alex,Angela,Cook,MD,172.6,0,1943-02-17
S-1674,Vanessa,William,Taylor,DVM,1.8030000000000002,0,1942-03-19
S-1675,Whitney,Margaret,Ray,MD,174.5,1,1949-12-08
S-1676,Frank,Dylan,Beck,MD,168.3,0,1943-08-23
S-1677,Andrew,Ray,Lopez,Jr.,171.2,1,1945-09-12
S-1678,James,Robin,Pineda,MD,172.7,1,1948-11-20
S-1679,John,Ann,Marshall,MD,180.4,0,1946-03-18
S-1680,Allison,John,Nelson,MD,181.2,1,1944-07-23
S-1681,Roy,Curtis,King,PhD,177.3,1,1943-10-23
S-1682,Kelly,Steven,Day,MD,175.7,1,1946-11-18
S-1683,Vicki,Diane,Doyle,MD,173.1,1,1940-09-21
S-1684,Cody,Tamara,Rollins,MD,177.5,1,1948-04-14
S-1685,Adam,Anthony,Neal,II,177.1,0,1946-03-20
S-1686,Kerry,Maria,Davis,MD,172.6,1,1949-01-17
S-1687,Laura,Dawn,Cruz,PhD,176.9,1,1949-09-22
S-1688,Karen,Ashley,Ryan,MD,167.3,1,1940-03-31
S-1689,Barbara,Fred,Jones,PhD,186.6,1,1946-05-26
S-1690,Jay,Amanda,Salazar,DDS,170.5,0,1943-01-31
S-1691,Allison,Christopher,Waters,MD,160.7,1,1943-04-29
S-1692,Elizabeth,Rachel,Mccann,Jr.,178.9,1,1942-05-04
S-1693,Samantha,Norma,Brown,Jr.,177.7,1,1941-04-23
S-1694,Katherine,Danielle,Mills,MD,169.4,0,1946-02-02
S-1695,Diana,James,Lee,II,183.0,1,1943-04-27
S-1696,Michael,William,Spencer,MD,176.4,1,1946-08-03
S-1697,Luis,Kevin,Adkins,III,160.5,0,1945-11-23
S-1698,Emily,Kimberly,Byrd,DVM,174.9,1,1945-06-24
S-1699,Jennifer,Nicole,Bean,DDS,165.1,0,1946-12-16
S-1700,Natalie,Lisa,Arias,II,174.5,0,1946-08-19
S-1701,Roger,Scott,Martinez,DVM,184.1,1,1949-08-30
S-1702,Kathryn,Andrea,Hogan,PhD,157.2,1,1949-02-23
S-1703,David,Lisa,Richards,Jr.,168.1,0,1943-01-02
S-1704,Gabriel,Travis,Fuller,MD,170.4,0,1946-08-24
S-1705,Jorge,Stephen,Reyes,MD,165.8,0,1943-11-06
S-1706,Karina,Joyce,Hays,Jr.,167.0,1,1941-11-29
S-1707,Belinda,Scott,Johnson,Jr.,186.3,0,1946-07-15
S-1708,Elizabeth,James,Collins,DVM,168.4,1,1944-05-24
S-1709,Matthew,Kimberly,Ashley,PhD,170.5,1,1940-08-07
S-1710,Carla,Melissa,Todd,MD,173.3,1,1940-12-18
S-1711,Kathryn,Gregory,Beltran,II,188.0,1,1943-08-04
S-1712,Krista,Charles,Harding,MD,181.8,0,1944-01-19
S-1713,Amy,Jason,Adams,DVM,169.0,1,1942-05-05
